1,0.0,-0.6110633416839104,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,942.478,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.06920491320000001,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,1100.33,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.07053834120000001,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,1263.95,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.0718717692,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,1432.32,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.07320519720000002,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,1605.57,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.07453862520000001,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,1783.85,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.07587205320000001,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,1967.31,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.07720548120000001,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,2156.5,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.07853890920000002,-1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,2359.56,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.0798723372,1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,2580.78,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.08120576520000002,1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,2821.75,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.08253919320000003,1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,3084.25,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.08387262120000002,1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,3368.7,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.08520604920000002,1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,3672.92,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
1,0.0,0.08653947720000002,1,-0.0016349916666666667,-0.00774575,4.996694444444445e-05,-0.333357,-0.01995417194790313,3998.1,0,"[7.3335, 7.59021, 8.45968, 10.342, 14.5431, 20.9531, 27.0145, 38.0565, 65.2076, 200.0, 58.4891, 22.4025, 14.4686, 10.8378, 7.36471, 5.19317, 4.23632, 3.79651, 3.6665]"
