1,0.0,0.6110193482468431,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,942.478,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.06919993080000002,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,1100.33,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.07053326280000001,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,1263.95,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.07186659480000002,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,1432.32,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.07319992680000001,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,1605.57,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0745332588,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,1783.85,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0758665908,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,1967.31,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0771999228,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,2156.5,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.07853325480000001,-1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,2359.56,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0798665868,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,2580.78,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.08119991879999999,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,2821.75,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.08253325079999999,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,3084.25,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0838665828,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,3368.7,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0851999148,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,3672.92,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0865332468,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,3998.1,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0878665788,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,4345.29,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
1,0.0,-0.0891999108,1,0.0,0.0,-7.0841666666666665e-06,0.333333,1.0017937864744392e-05,4712.09,0,"[3.33333, 3.45092, 3.849, 4.71405, 6.66667, 9.74602, 12.879, 19.1959, 38.2458, 200.0, 76.4913, 38.3918, 25.758, 19.492, 13.3333, 9.42809, 7.698, 6.90184, 6.66667]"
